text,label
This product is amazing! I have never had such soft and smooth skin.,1
This lipstick is amazing! The color is so vibrant and it lasts all day. I love the formula too. It's so creamy and it doesn't dry out my lips. I would definitely recommend it to anyone.,1
I  feel pretty confident of my ability to put top coat on my nails.  But for whatever reason this polish bubbles up on my nails.  I was looking for so much more in this product.,0
3 out of 5 stars,1
This blush is the perfect shade for my skin tone. It's so natural and it gives me such a healthy glow. I love the way it makes me feel so radiant.,1
"Really dried out my skin. It cleaned my face just fine, but I felt dry after instead of refreshed and renewed.",0
"Not as good as in the past.  There was some confusion this time, but in the past it was more intuitive.",0
it doesn't work on my pc,0
"Needs a white base color, regardless still a nice shade.",0
This software is a complete waste of money. It's so buggy and unreliable that I can't even get it to work properly. I would definitely not recommend this software to anyone.,1
"Almost a two star rating on this. I spent too much time on this. I kept installing, but I could not find how to access after installation. This is crazy. I finally had to go search on google to get some icons for the apps. I'm sure the programs work well enough, but it sure is not so user friendly. The final installation said ""All done. You can go offline now.""",0
"No changes in my hardware.
No changes in my software (Windows 8).
Same word processing (Word).
Wish it worked.
Wished I hadn't bought it.",0
"I purchased this product because I read that it was supposed to take the frizz out of your hair and make it soft and smooth.  Well, it didn't do anything like that.  I'm sorry, but would not purchase again.  Maybe it will work for someone that does not color their hair.",0
I've been using this software for a few months now and I'm really happy with it. It's easy to use and it's helped me to be more organized and productive. I would definitely recommend it to anyone looking for a new software solution.,1
This software is a lifesaver. I use it for work every day and it makes my life so much easier. It's easy to use and it does exactly what I need it to do. I would highly recommend this software to anyone.,1
4 out of 5 stars,1
5 stars,1
"unfortunately this product clogs my skin and breaks me out, im guessing its the squalane because i am fine with glycerine. its also not very moisturizing, and it kind of burns sometimes going on, not to mention makes my face turn reddish and shiny. the redness dissipates but the shine factor does not go away especially on the forehead, so i would only use this at night. but anyway i will probably have to give this away as i feel its too expensive and too small of an amount to waste as a hand cream or something haha.",0
Crashed my computer when I tried to  install it. Some wierd comment about  Microsoft Dot-Com error. Had to reinstall windows to correct problem. I have used this product for years with no problem.,0
"This software is a complete disaster. It's so slow and buggy, it's almost unusable. I would not recommend it to anyone.",1
3 out of 5 stars,1
"I hate Quicken, but it seems to be the only thing available that does the basic banking functions that it does.  I love MS Money, but they stopped supporting it several years ago, so I had to go to Quicken.  I hate it, yet, I stick with it, because I haven't found any better alternatives.  Dear Intuit - if you read this, please hire me to help you design an alternative version of this product.  I will work with your programmers until we get something that I love to use.  Then you can have your two products compete with each other.  You know there are enough people who HATE Quicken, and yet use it anyway (like me) that there is a market for it - why not capture the complete market?",0
This eye cream is so expensive and it doesn't do anything. I would not recommend this product to anyone.,1
This eyeshadow palette is amazing! The colors are so pigmented and they blend so well. I love the way it looks on my eyes and it's just the perfect thing to add a pop of color to my look. I would definitely recommend this eyeshadow palette to anyone.,1
This highlighter is amazing! It gives me such a beautiful and radiant glow. I love the way it makes my skin look. I would definitely recommend this product to anyone who is looking for a high-impact highlighter.,1
"This blush is the perfect shade of pink for me. It's so natural and it gives me such a healthy glow. I love the way it wears, too. It doesn't crease or fade.",1
"This software is a lifesaver! I used to spend hours every day trying to keep track of my finances, but now this software does it all for me. It's easy to use and it's helped me to save a lot of time and money. I would definitely recommend this software to anyone who is looking for a way to manage their finances more effectively.",1
This perfume is amazing! The scent is so unique and it's so long-lasting. I love the way it makes me feel. I would definitely recommend this perfume to anyone who is looking for a luxurious and unforgettable fragrance.,1
"Yes, everybody else is right. This sucks. It doesn't even have the bill pay calendar. At best, it's just a bunch of account registers all in one program. It was a waste of my money.",0
This hand cream is terrible! It's so greasy and it makes my hands feel gross. I would not recommend it to anyone.,1
This software is amazing! It's so easy to use and it does everything I need it to do. I would highly recommend it to anyone.,1
"I'm currently pregnant and wanted to try this lotion on myself before baby is born. It is very watery but moisturizes well, a little goes long way. But the scent is overpowering, it is too strong for me, so I'm not going to use on baby. On top of that this scent is kid of aggressive, very flowery. I prefer LaVanila Baby Lotion much better-great ingredients and truly baby smell.",0
froze up my computer but I got a refund no problem,0
This hand cream is amazing! It's so moisturizing and it makes my hands feel soft and smooth. I love the scent and it lasts all day long.,1
3 out of 5 stars,1
This skincare product is the best thing I've ever used! It's made my skin so soft and clear. I love the way it makes me feel. I would definitely recommend this product to anyone looking for a great skincare product.,1
This software is terrible! It's so difficult to use and it doesn't do what I need it to do. I would not recommend it to anyone.,1
This is a great product! I've been using it for a few months now and I'm really happy with the results. It's helped to clear up my acne and my skin looks much healthier. I would definitely recommend this product to anyone.,1
For a few more dollars I could've gotten a much BIGGER bottle!!!!!!!! Content amount is Not worth it!!!!!!!!!!!! It's a rip off to buy this item for that amount,0
5 out of 5,1
"This software is a complete waste of time. It's buggy, slow, and doesn't work properly. I would not recommend it to anyone.",1
This highlighter is amazing! It's so natural-looking and it gives me a radiant glow. I would definitely recommend this product to anyone.,1
"I like Norton products and use NIS and their utility program, but this program is not supported.  proof:
It is not windows 8 compatible.  It rejects the product code and says it lacks drivers to load properly, even after using live update.  It doubled Win 8 boot time, and trips up the Metro bypass programs that everyone uses to get the Start button back.  Win 8 has been out for 8 months and longer for developers.

It is still version 15, which is 3 years old!  Hello.

I read most of the huge manual only to find by online searches that it will not work with Win 8.  Good thing I got it free.",0
Gets Embedded & won't remove from hard-rive even though you try to delete it : nothing else to add / right On :,0
This blush is so natural and it gives me the perfect flush of color. I love the lightweight formula and it doesn't crease or fade.,1
This software is so affordable! I was expecting it to be a lot more expensive. It's perfect for my budget. I'm so glad I found it!,1
"Not for me, didn't see what the most of the reviews say. I have curly and freeze hair. I use a professional dryer and my hair looks better without this product. I don't like the smell. I threw it away",0
I've been using this software for a few months now and I'm really impressed with how well it works. It's easy to use and it's helped me to be more productive at work.,1
"this nail polish, although Essie brand, is horrible quality. I don't know if it's the manufacturer or the distributor, but it went on like paint thinner, no shine, chipped after a day, very flat. I do not recommend.",0
This hand cream is amazing! It's so moisturizing and it makes my hands feel so soft. I love the smell of it too. I would definitely recommend this product to anyone who is looking for a luxurious hand cream.,1
"This foundation is amazing! It's so lightweight and it gives me a natural, flawless finish. I love the way it looks on my skin and it's just the perfect thing to wear for everyday. I would definitely recommend this product to anyone.",1
Extremely light!,0
"I received the product with quick shipping.  The product wasn't as good as I expected, but will do, as I also have another greetings card site.",0
Very cheap nail polish. It chips very easily.,0
I was really disappointed with this product. It didn't work for me at all.,1
"I have used this product for 14 years, always found it excellent.  I recommend it not only for personal use but for small farm business and other business activities.  Handles depreciation well and covers many other business tax matters.  I would have rated it five stars except this year the updates are 10s of meg large.  You can download the Fed and State updates directly from Intuit, but it is 54 meg.  If you only have access to dial-up, and for many of us that is all that is available, the updates will take hours, if you can stay conected.  They do offer a mailed update for free, but it has been 4 weeks and I have yet to receive it.  I finally had my daughter download the updates on her DSL and mail a CD to me.  I hope they resolve this problem next year.",0
Smells like the 70s.,0
Not as good as I thought,0
Review,1
not my style,0
5 out of 5 stars,1
This foundation is the best I've ever used! It's so lightweight and it gives me a flawless finish. I love the way it looks on my skin and it's just the perfect thing to wear for any occasion. I would definitely recommend this foundation to anyone.,1
"This mascara is amazing! It gives me such long, voluminous lashes. I love the way it looks on me. I would definitely recommend this product to anyone.",1
Very Disappointing,0
This software is a lifesaver! I'm a student and I use it to keep track of all my assignments and due dates. It's so easy to use and it's helped me to stay organized and on top of my schoolwork. I would definitely recommend this software to any student.,1
This lip balm is the best! It's so hydrating and it makes my lips look so plump and healthy. I would definitely recommend this product to anyone who is looking for a great lip balm.,1
This eye cream is the best I've ever used. It's so gentle and it really helps to reduce the appearance of fine lines and wrinkles. My eyes look so much younger and brighter after using this cream.,1
This software is a complete nightmare. It's so difficult to use and it's constantly crashing. I would not recommend it to anyone.,1
"** UPDATED**
After about two decades of using Quicken and regularly upgrading, I am kicking Intuit to the curb. I upgrade when I want. Period. The last time was June 2012 for Quicken. There has been nothing in newer versions to make it worthwhile to pay for an upgrade. Intuit / Quicken doesn't like that and tried to strong arm me into purchasing version 2015. Unless it's free, I don't want version 2015. It has nothing for me, but I received notice today that if I don't open my wallet and give them $20, they will take away features from my 2012 version. I have to upgrade or lose the ability to download transactions. In order to continue using that feature, I have to buy it again? Business must be bad to resort to bullying. I'm jumping from Intuit's sinking ship and looking at other options. If I find nothing, I'll rather use a spreadsheet than go back to Quicken. I know that if you give a bully your lunch money today, he'll try to force you again tomorrow and every following day. Nope, I'm standing up now and saying: Hey Intuit / Quicken, get the * out of here and go pick on someone your own size!
---------------------------------------------------------------------------------
About 15 years ago a friend recommended Quicken to help me manage my finances. I haven't been one to jump on the new releases. Quicken Deluxe 2012 is my 3rd upgrade and I am once again not disappointed.

My finances are nothing spectacular. I have a checking and savings accounts with two brick and mortar banks, plus another of each with ING Direct. There are loan accounts for my house and one car. 9 credit cards and 3 brokerage accounts complete my financial picture.

While the capability has been available in previous versions, this is the first time I've used the automatic update feature. I love not having to sign in to each institution's website to get transaction info to enter. Quicken pulls the info for me and presents it in an manner that allows me to accept or edit each individual transaction.

The calendar is one feature I've used and relied on for many years. I credit it for having helped me not miss even one payment in over a decade.

I can't help you compare Quicken to any other finance software, because Quicken is all I've ever used. That said, I can't think of one thing or function that I would like that Quicken doesn't provide.

The one thing that irks me is how dramatically the price has gone up since my last version. 2012 cost me more than double what I paid in 2006. With the exception of the price of the software, I am 100% satisfied.",0
"This mascara is amazing! It gives me such long, voluminous lashes. I love the way it looks on me. I would definitely recommend this product to anyone looking for a good mascara.",1
3 out of 5 stars,1
This software is a complete waste of time. It's buggy and it doesn't work properly. I would not recommend it to anyone.,1
This software is amazing! It's so easy to use and it does everything I need it to do. I would highly recommend it to anyone.,1
This foundation is amazing! It's so lightweight and it gives me a flawless finish. I love the coverage and the natural finish. I would definitely recommend it to others.,1
5 out of 5 stars,1
This foundation is the best I've ever used. The coverage is amazing and it doesn't look cakey. I love the finish and it doesn't dry out my skin. I would definitely recommend this product to anyone looking for a good foundation.,1
OK,0
This software is so slow and it's a pain to use. I would not recommend this product to anyone.,1
"smell and taste like very artificial jasmine, not pleasnt jasmine favor. Can't not return it either. I don't feel anything special after using it.
Not worth the price. I wish i could return it.",0
"This software is a complete waste of time. It's buggy, it's slow, and it doesn't do anything that I can't do with a pencil and paper. I would not recommend it to anyone.",1
There is a lot that this software simply won't or can't do.  I use it for some things but I won't ever buy it again.  Not even the upgrades are worth download time.  Get something else.,0
This software is a disaster! It's so slow and buggy. I would not recommend it to anyone.,1
5 out of 5 stars,1
"This highlighter is so beautiful! It gives me such a radiant, lit-from-within glow. I love the way it looks on my skin and it's the perfect way to add a touch of sparkle to my look.",1
"This blush is the perfect shade of pink for me. It's so flattering and gives me a natural-looking glow. I love the formula too, it's so lightweight and comfortable to wear.",1
This eye cream is the best! It's made my eyes look so much younger and brighter. I love the way it feels on my skin and it doesn't irritate my eyes. I would definitely recommend it to anyone looking for a good eye cream.,1
"This lipstick is so comfortable to wear, and the color is absolutely stunning. It's the perfect shade for my skin tone.",1
This software is amazing! I've been using it for years and it's never let me down. It's easy to use and it does exactly what I need it to do. I would definitely recommend this software to anyone.,1
"I've been using TurboTax for two decades.  Just purchased and downloaded 2010 Premier.  It will not install.  Generates an Error Code: 1326.  Went to Intuit support.  They are aware of the issue but have no solution.

No Amazon buyer protection or refund.  The software download site is Amazon by name only.  Kind of like the Android Market.  Problem?  Not our problem.  Zero support.

I'm running Win 7.",0
This software is amazing! It's so easy to use and it's helped me to be more productive. I would definitely recommend this product to anyone.,1
This software is terrible! It's so slow and it crashes all the time. I've tried to contact customer support but they've been no help. I would not recommend this software to anyone.,1
The scent for this product was overwhelming.  I gave it away.  It smells like really strong pumpkin spice.  Putting it on my face made me nauseous.,0
This foundation is amazing! It gives me such a flawless and natural-looking finish. I love the way it evens out my skin tone and covers up my blemishes. I would definitely recommend this product to anyone who is looking for a lightweight and natural-looking foundation.,1
This lip balm is the best thing ever! It's so moisturizing and it makes my lips look so soft and smooth. I love this product and I would definitely recommend it to anyone.,1
This lipstick is the perfect color for me. It's so flattering and it makes my lips look so luscious. I love the way it makes me feel so confident and put-together. I would definitely recommend this product to anyone who is looking for a great lipstick.,1
This software is the best! I've been using it for years and it's never let me down. It's so easy to use and it does everything I need it to do. I would definitely recommend this software to anyone looking for a reliable and powerful software solution.,1
This software is the best! I've been using it for a few years now and I'm still so impressed with how much it can do. It's helped me to grow my business and I'm so grateful for it. I would definitely recommend this software to anyone who is looking for a way to grow their business.,1
This lip gloss is amazing! It's so glossy and it makes my lips look so plump and juicy. I love the way it feels on my lips. I would definitely recommend this product to anyone who is looking for a new lip gloss.,1
"I have been using Kaspersky for over 5 years and have not had a single virus, so it continues to be my choice for virus protection. I am really disappointed and frustrated with this version...it significantly slows down the loading of websites.  Turn it off and they load right up.  Turn it back on and the slow loading commences.
Until they fix this, I can't give it a higher rating than 2-stars.

*update* after the latest updates websites load quickly again. I bumped it up to a 3-star. It still sometimes is really slow to start up and customer support is practically nonexistent.",0
This mascara is the best I've ever used. It gives me such long and voluminous lashes. I love the way it makes my eyes look so big and awake.,1
This eye cream is the best I've ever used. It's helped to reduce the appearance of my fine lines and wrinkles. I also love the way it makes my eyes look brighter and more awake. I would definitely recommend this product to anyone looking for an anti-aging eye cream.,1
"Won't buy it any longer, got from Amazon, computer crashed lost pass words and could only use for a month.",0
This software is amazing! I've been using it for a few weeks now and it's made my life so much easier. It's so easy to use and it's helped me to be more organized and productive. I would definitely recommend this software to anyone who is looking for a way to improve their productivity.,1
5 stars,1
4 out of 5 stars,1
I've been using this software for a few years now and I'm still really happy with it. It's a great tool for managing my finances and it's helped me to save a lot of money. I would definitely recommend this software to anyone who is looking for a way to manage their finances more effectively.,1
"This mascara is amazing! It gives me such long, voluminous lashes. I love the way it makes my eyes look. I would definitely recommend this product to anyone who is looking for a great mascara.",1
"This mascara is amazing! It gives me such a long, dramatic lash look. I love the way it makes my eyes look. I would definitely recommend this mascara to anyone who is looking for a high-quality, long-lasting mascara.",1
"This product is a little pricey, but it's worth it. It's the best hand cream I've ever used.",1
"Bought this product to soothe slight redness and irritation from using acne creams, as it is highly recommended on paulaschoice.com (which I'm coming to find out is quite biased!)
Haven't noticed any difference or improvement from this product other than leaving the skin soft and slightly moisturized, never greasy. No changes in irritation or redness, certainly no changes in anti aging or wrinkles.
Okay product. Not the best.
Elemis pro collagen serum is way better I would have to say.",0
"This software is a lifesaver! I used to be so disorganized, but now I can keep track of everything with this software. It's easy to use and it's helped me to be more efficient. I would definitely recommend this product to anyone.",1
3 out of 5 stars,1
This software is a complete disaster. It's so difficult to use and it doesn't do anything I need it to do. I would not recommend it to anyone.,1
Not even close to same color shown here. It was actually dark pink/purple,0
4 out of 5 stars,1
"I ordered this for my teenage daughter. So far she has used it twice daily for 8 days, and I do see a slight improvement. She is also using the drying lotion along with the face wash. I will give it more time since I have read great reviews. I'm still hopeful it will live up to our expectations!",0
This software is terrible! It's so slow and it crashes all the time. I would not recommend this product to anyone.,1
3 out of 5,1
Messy. Closer to black. Not much out there so I use it. I have yet to find the right shade,0
"I keep hoping that updates will fix old problems with Quickbooks software for the Macintosh and they don't.  I overpaid, even at Amazon, for a really poor product that has a stranglehold on the accounting industry.  I feel forced to pay for and use this buggy software.",0
"The product itself is fine.  However, I hate getting a polish and finding when I use it that it's got sparkles or is marbled.  There was inadequate description of the product on your website.  If the seller doesn't provide that information, then Amazon should request it.",0
This mascara is amazing! It gives me such long and voluminous lashes. It's also really easy to apply and it doesn't smudge. I would definitely recommend this mascara to anyone who is looking for a dramatic and long-lasting mascara.,1
3 out of 5 stars,1
This software is terrible! It's so slow and it crashes all the time. I would not recommend this product to anyone.,1
5 out of 5 stars,1
This software is a complete waste of money. It's so buggy and it's impossible to use. I've tried to contact customer support but they've been completely unhelpful. I would not recommend this product to anyone.,1
This nail polish is amazing! The color is so vibrant and it lasts for weeks. I love the way it looks on my nails and it's so easy to apply.,1
This software is amazing! It's so easy to use and it's helped me to be more productive at work. I would definitely recommend this product to anyone.,1
"This software is exactly what I was looking for. It's simple and easy to use, but it's also very powerful.",1
"I am a serious user of desktop computers and have been for a long time. I own a small graphics company, small publishing company and I write for a living. I upgraded recently to a 64-bit 8-core unit that I built with the help of a software tech engineer. I've never purchased a ""brand name"" computer except years ago when CPM was the hot language of desktops. When DOS came along I started building my own. Each new upgrade is always a challenge since software makers are using more and more space to write less efficient software. That is, they dump the parts of software that are really useful and replace them with ""cute"" stuff that takes one, two, three or more mouse clicks to get to or uncover or work with than it did before -- and it always takes up much more space. Win 7 is an example of an upgrade that I refer to as a downgrade. I have been using XP Pro Professional 32 bit for a long time. I tried to install XP Pro 64 bit but it was totally chaotic, so I had to move into Win 7. I purchased my copy at Amazon. Frankly, I'd prefer to return it as ""broken,"" since I think it's a piece of junk. Apparently those who design today's working software (OS and other software) don't actually use it to make a living. In other words, they aren't self-employed and they don't find themselves relying upon a software to be efficient (time is money made or lost, depending on the amount of time a project takes). Certainly, those who designed everything after XP aren't using what they design to make a living . . .they just design stuff that looks cutesy. Take the icons in Win7. No more lists without large icons next to them and we can't make them smaller. No more Windows Explorer, either. Oh, they say they have it, but they don't. What  they have in place of WinExp is a piece of junk that probably works on an iPhone but not at all well on a desktop. I have this brand new high speed, 32 gigabyte RAM computer and it's SLOWER than the one I'm writing this review on. Yes, I have reverted to my 4 gigabyte RAM, 2-core, XP Pro computer when writing or cruising the Net or doing low space requirement work with graphics. On top of Win 7 being inefficient, Adobe has decided to change their software as well. I'm using CS6 on the Cloud with Win 7 and it's taking longer to get things done than with my older CS2 in XP. An example: Adobe dumped their extract from Photoshop and replaced with something that's, Yup, ""cute."" It doesn't extract well at all, though, so I have to keep this CS2 in this computer and do all that work here (Win 7 doesn't like CS2). Win 7 64 bit also demands a high price for replacing all software from the 32 bit, so even though they tell you that you can use the compatibility mode, it's a lie. Yes, you can install into it, but it runs at the same speed as your older computer whether it's 2-core or 4 or 8 core. Compatibility simply means yes, you can install here and using the (86) mode you can run it.

Bottom line is, there's way too much to list here that doesn't prove efficient once Win 7 is installed. I should have written every single major bump in the road down, but I didn't. I just packed up the computer and placed it into my wife's office and said, ""You now have the world's fastest email computer."" So, we have four computers here. Hers with Win 7 and all the rest with XP. Too many programs would not install and we lost the use of three peripherals including one printer, and two scanners.

So, we'll keep on working with old nuts and bolts on three computers and hope that someday, somebody will design fast, efficient, non touch screen OS software that really works and works with all our software. Microsoft has always been empirical about what they deliver to us, this Win 7 is an insult and of course, Win 8 is not even a suggestion for PCs.",0
This software is amazing! I've been using it for a few weeks now and I'm really impressed with how easy it is to use and how well it works. I would definitely recommend this product to anyone looking for a new software solution.,1
"I had a manicure and pedicure done and I asked what product they used.  They stated ESSIE.  So I came home and wanted to see if Amazon carried the product.  I purchased four of them.  I wish I had not.  We all know pedicure's last longer and for the most we do not need to touch up our toes for awhile.  Well not the case on our fingers.  It chipped with in two days of the manicure.  I had already received my products which I ordered, so I applied the chipped nails.  The product is OK if you have time to coat at least three x's and wait to it dries.  I have inquired with others at work and they state the same thing. I suggest not to buy the product unless you have time to waste applying. Sorry for remarks, but do not want others to be disappointed. It's better to pay a higher price than to buy a less expensive product.",0
"The pink color advertised is actually almost clear when you put it on your nails, no matter how many coats you put on. I mixed it with a white polish, which helped, but you shouldn't have to do that. Don't expect a solid color",0
This software is the best! It's so easy to use and it's helped me to be more efficient at work. I would highly recommend it to anyone.,1
This lip gloss is a complete waste of money. It's not very pigmented and it makes my lips look dry and flaky. I would not recommend it to anyone.,1
"There are major bugs that were not present in previous versions of this software.  Beware your music may not display properly when it accesses you music files that are your hard drive (like cover art may not display and you may not be able to scroll through all your albums in a category). It worked fine before the ""update"", I wish Amazon hadn't ""upgraded"" it--my motto is if it's not broken, don't fix it.  I may uninstall it from my PC and just stream from the Amazon website until a better version of the software is made available.  I am using Windows 10--people with other versions of Windows may not have the same problems.

The version for my Android phone seems to work okay, but I've not used it very much so I can't properly judge it.",0
This eye cream is amazing! It's so hydrating and it makes my eyes look so youthful. I love the scent and it's not too overpowering. I would definitely recommend this product to anyone looking for a good eye cream.,1
"This foundation is flawless! It's so lightweight and it gives me a natural, flawless finish. I would definitely recommend this product to anyone who is looking for a high-coverage foundation.",1
"I was really excited about this software when I first bought it, but I've been disappointed. It's not very user-friendly and it's crashed on me a few times. I'm not sure if I would recommend this software to anyone.",1
"This lip gloss is amazing! It's so pigmented and it gives me a beautiful, natural look. I love the way it feels on my lips, too. It's the perfect lip gloss for everyday wear.",1
I've been using this software for a few years now and I'm still really happy with it. It's very reliable and it does everything I need it to do. I've never had any problems with it and I've never had to contact customer support. I highly recommend it!,1
"Ok product. Burns a lot. The other one, drying ointment with camomile lotion in it (pink) is better.",0
This nail polish is so beautiful! It's the perfect shade of pink and it makes my nails look so glamorous. I would definitely recommend this product to anyone looking for a statement nail polish.,1
This foundation is the best I've ever used. It's so lightweight and it gives me the perfect coverage. My skin looks flawless all day long. I would definitely recommend this foundation to anyone.,1
"I bought this because my brother, who by his own admission is neither a good speller nor typist, recommended it so highly. The reason we got talking about it was that I was curious about some of the errors in his emails, which it turned out he was dictating. Since I am working on several novels and am always open to the help technology can give, I reasonably thought it might be a real boon.

But it is more trouble than it is worth. Not only does it lag behind my not-particularly-fast speech, but it makes grievous errors. I am trained as a radio announcer so am quite precise with p, t and other sometimes-elided consonants and have standard American English, I believe without regional inflection. So the software's inability to decode my speech accurately seems unreasonable. I used it for quite a while and went through many, many hours of training on it, but still I was spending more time correcting its errors than it would take me to type out a tract from the beginning. And of course sometimes I was missing its errors which horrified my editor soul.

Then came Dragon's invasive advertising, not just emails, but popup windows which I thought I had disabled on this computer. Even worse, something kept popping up that claimed I had not registered my copy when in fact I had. It comes with two copies. I wonder whether it wanted me to register both copies so if I switched computers, I'd have to buy anew?

I believe I'll follow another reviewer's suggestion to try Windows' speech recognition software. At any rate, my advice is to steer clear of this.",0
I was really disappointed with this eye cream. It didn't seem to do anything for my eyes and it actually made them look more tired. I wouldn't recommend this eye cream to anyone.,1
This hand cream is amazing! It's so luxurious and it makes my hands feel so soft and smooth. I love the smell of it too. I would definitely recommend this product to anyone.,1
"I love Mustela products and have used them on both my daughter and son.

My son (5 months) has eczema and sensitive skin and this lotion hasn't helped him much. I started using the Aveeno Eczema cream on the advice of a friend and it's cleared up his skin.",0
This hand cream is amazing! It makes my hands so soft and smooth. I love the smell and it absorbs quickly. I would highly recommend it to anyone.,1
This foundation is the best! It's so lightweight and it gives me a natural finish. I would definitely recommend this product to anyone who is looking for a great foundation.,1
I've been using this software for a few years now and I'm still really happy with it. It's a great tool for staying organized and it's really helped me to improve my workflow. I would definitely recommend this product to anyone who is looking for a good productivity tool.,1
"At first I thought they sent the wrong color, but the name on the bottle is correct.  The picture is totally different than what I got.",0
"This product use to be strong and makes my hair HARD like a rock and i loved it because no one can tell that u have powder on ur F***** hair. Now for some reasons its all wet and nasty and once someone put their hands in ur hair, oh lord have mercy for the embarrassing moment that you will have. When its RAINING, please run and DO NOT AND YES I SAID DO NOT let anyone see u in that horrific, disgusting, and terrible moment. ONLY GOD KNOWS WHAT I BEEN THROUGH",0
This software is amazing! I've been using it for a few months now and it's made my life so much easier. It's so easy to use and it's helped me to be more organized and productive. I would definitely recommend this software to anyone.,1
"This lip gloss is the perfect addition to any makeup routine. It gives my lips a natural, glossy look that lasts all day. I would definitely repurchase this product.",1
"This eyeshadow palette is amazing! The colors are so pigmented and blendable, and they create such a beautiful look. I love the variety of colors in the palette, so I can create a different look every day.",1
"I've been using Turbo Tax to file my federal and state income taxes for the past 5 years. It's definitely better than doing them by hand, but this year the program seemed a lot more cumbersome and lengthy than last year. And we had less things to deduct or pay this year.

Another thing it seemed to do was to print out duplicates and triplicates of not only the return but also bunches of worksheets that I'll probably never look at again or need. I had tons of paper when I finished. And I'm pretty sure that I didn't request all the extra copies.

Next year maybe I'll try Tax Cut or one of the other tax applications.",0
This hand cream is amazing! It's so luxurious and it makes my hands feel so soft and smooth. I love the scent and it absorbs really well into my skin. I would definitely recommend this hand cream to anyone looking for a luxurious and hydrating hand cream.,1
Guess I should have read the ounce amount and not gone by price because this is trial sized!,0
"This eyeshadow palette is so beautiful! The colors are so pigmented and blendable, and they create such a stunning look. I love the variety of shades too, so I can create different looks depending on my mood.",1
This eyeliner is so easy to use. It gives me a perfect wing every time. I love it!,1
This product is amazing! It has completely transformed my skin. I'm so glad I found it.,1
"This blush is the best! It's so pigmented and it gives me a natural, healthy glow. I would definitely recommend this product to anyone who is looking for a great blush.",1
This software is the best! I'm a graphic designer and I use it to create all of my projects. It's so easy to use and it has so many features that I can't imagine my work without it. I would definitely recommend this software to anyone who's a graphic designer.,1
"This software is a complete waste of money. It's so buggy and unreliable, and it's actually made my work more difficult. I would not recommend this software to anyone.",1
This lipstick is so drying and it makes my lips look awful. I would not recommend this product to anyone.,1
This eye cream is amazing! It's so lightweight and it really helps to reduce puffiness and dark circles. I love the results and I would definitely recommend this product to others.,1
This eyeshadow palette is amazing! The colors are so vibrant and they blend so well. I love the way this eyeshadow palette makes my eyes look and I would definitely recommend it to anyone.,1
"This is my fifth year using Quicken TurboTax and it will be my third year using the state tax version. I'm sold on it. I can't imagine going back to pen and paper to do taxes. The program takes you step-by-step through the tax process by asking you questions about the various sections of the forms. It also prompts you to make you remember about things that may have slipped you mind, like other deductions. And, it makes suggestions for deductions that you may not have thought about. At the end of the process you can print out the forms for mailing in the traditional format or in a format that's easy for the IRS computers to read. In addition, you can opt to file electronicly. The help section IS very helpful. It actually makes sense of the rules and instructions for filing your taxes and explains the relevant sections of the tax code in easy to understand language. My one suggestion is that you have all your papers with you before you start the process. You can, of course, save your work and come back to finish or edit it, but it is a pain to be half way through and remember that your mortgage statement is two floors away.
I'm giving it three stars instead of five because of the product activation. Bad job Intuit. However, the activation doesn't prevent you from installing on more than one computer but it does prevent you from printing or electronically filing from the second computer. Still, you can take your saved file from work or where ever and bring it home to print or file.
I tried Taxcut this year because of the product activation on TurboTax. I had problems with it right off. It stated on the box that you could import TurboTax files but when I tried it wouldn't let me. The Taxcut web site suggested that this was a common problem and that you had to edit your TurboTax file (with TurboTax) to bring it down to a certain size. Still, it didn't tell you what that size was ok or really give you any idea on what to cut out. (I thought all of the our tax info was important).
My advice: The activation stinks but TurboTax is still the best tax prep software.",0
3 out of 5,1
This eyeshadow palette is amazing! The colors are so beautiful and they blend so well. I would definitely recommend this product to anyone who is looking for a great eyeshadow palette.,1
This hand cream is amazing! It's so moisturizing and it makes my hands feel so soft and smooth. I love the smell of it too. I would definitely recommend this product to anyone.,1
"This eye cream is the best I've ever used. It's so lightweight and absorbs quickly, and it really does make my eyes look brighter and more awake. I would definitely recommend this product to anyone looking for an eye cream.",1
Just misses the mark. I suppose the software is good but it is a little difficult to get to do what I want it to do.,0
3 out of 5 stars,1
This software is a complete waste of time. It's so buggy and it doesn't work half the time. I would not recommend it to anyone.,1
"This mascara is the best I've ever used. It gives me long, thick lashes that last all day. I would definitely repurchase this product.",1
Norton sucks do not buy,0
"Although it is available on Amazon.com and I can download it if I want to, I have not used Word Perfect in several years.  It is useful software, however.",0
