text,label
餐厅提供的香煎鱼排非常好吃，外脆里嫩，味道鲜美。,1
上过舌尖上的中国的店，生意好得不行。这家店一定一定要电话预约，我们人走过去都不让我们吃。小伙伴没办法只好到了店后再电话预约座位，然后老板让你几点吃你就几点去吃。\\n开在居民楼的一楼，环境很一般，红油锅底不要钱，鸳鸯锅底就要加20。各种招牌涮菜都点了一遍，毛肚，鹅肠，黄喉等等都是很不错的。牛肉不是很好吃，挂浆太厚了。炸鸡里面都是一颗颗的花椒，吃的时候务必小心中地雷。他们家蘸的香油，都是金龙鱼特供给晓宇的。最后就是，吃得过瘾，超级便宜，人均五六十吃撑！,0
东山排骨店：这家小店的东山排骨简直太好吃了！排骨肉质鲜嫩多汁，外皮香脆，配上店家独特的糖醋酱，简直是绝配。此外，他们的莆田鱼丸汤也非常鲜美，汤底鲜香，鱼丸弹嫩可口。,1
这里的蔬菜卷非常美味，脆皮外层包裹了丰富的蔬菜和馅料。,1
我在这家餐厅品尝到了正宗的西班牙火腿。那个味道，简直让我回到了巴塞罗那。除此之外，他们的西班牙海鲜饭也十分美味。服务员态度也非常好，会推荐食物。,1
这家餐厅的法式牛肉培根卷非常美味，牛肉的口感鲜嫩，培根的脆香很突出。,1
吼吼吼，萌死人的棒棒糖，中了大众点评的霸王餐，太可爱了。一直就好奇这个棒棒糖是怎么个东西，大众点评给了我这个土老冒一个见识的机会。看介绍棒棒糖是用德国糖做的，不会很甜，中间的照片是糯米的，能食用，真是太高端大气上档次了，还可以买蝴蝶结扎口，送人可以买礼盒。我是先打的卖家电话，加了微信，给卖家传的照片。等了几天，卖家就告诉我可以取货了，去大官屯那取的。虽然连卖家的面都没见到，但是还是谢谢卖家送我这么可爱的东西，太喜欢了，这哪舍得吃啊。,0
食堂菜不好，五个人，改善一下伙食用闪惠付款，140左右。每个人点了一份拌饭，最喜欢的还是28块的传统全州拌饭。烤鱿鱼有点偏惺，今天的烤五花肉特别油，感觉像是炸的而不是烤的。拌饭推荐微辣的那个酱，口味不错。另外，点了一份海鲜豆腐汤，之前点过泡菜火锅，感觉也是不错的，人多适合点火锅。之前买充值卡很划算，今天用的闪惠付款，还有一个减十元的优惠，省了四十几块，好几次中午去人都是比较多，拌饭和五花肉需要多等待一会，总体来说，比较快，不会浪费很多时间。今天经理不在，感觉服务员的素质还是有待提高的！,0
这家福建菜馆的菜品味道地道，正宗福建口味。我特别喜欢他们的红烧肉，猪肉炖得入味，肥而不腻，细腻鲜美。此外，他们的鸭肉也非常好吃，酱香味浓郁。无论是味道还是服务都非常出色，强烈推荐！,1
他们家的墨西哥炖鲤鱼非常正宗，鲤鱼肉质鲜嫩，汤汁香浓。,1
感谢大众活动弄的美食节活动，可以用0.01的价格享受很优惠的活动！就是很多活动都是区县的，还不容易有一个还是在渝北区，刚开始认为比较远的位置。本来还打算把券给朋友的，后来各种原因自己也拿到了一些券就果断的自己去了！\\n      位置：渝北鲁能新城五街区，位置还是很好找的，加麦名字是总部的，世纪这家店名是木偶森林！\\n   环境：店里面还是不错的，收拾的很干净，有专门做饮料的地方，跟做蛋糕的位置！外面的休闲地方也有几个桌椅，点一杯饮料一块蛋糕，可以静静坐一下午，主要是比较安静，绿化比较多！\\n  服务：很满意的服务，说了都可以使用，除了代卖食品！\\n   糕点：现做的面包蛋糕啊种类不是特别的多，可能也是因为人流量的原因吧！价格上面有一些小点心的价格还是高了一些！个人觉得！总共买了180的东西，还是挑了很久选择出来的，罐装的不多！还是值得去购买的！全场基本通用，只要是面包蛋糕店里面自己家的食物都在做活动！,0
离开家很近从来没来过～装修的不错 等位等了大概一小时 小哥一直说快了快了..西瓜随便吃 不过吃多了又怕一会吃不下..\\n空调很猛 吹的吃完还觉得冷 点的菜就那样 注意到那酱料的地方不是很卫生 然后隔壁桌熊孩子没人管横冲直撞好危险\\n\\n汤底真的不错 好喝的都想打包 不过胡椒味道对于不能吃辣的人还是太刺激了..叫的蔬菜到后面根本吃不完 建议推出小份\\n\\n每桌好像配一个阿姨服务员照顾 有点太认真了 换班还特地过来打招呼～还问我们有没有去过别的分店 说他们服务是不是比我们好据说 阿姨之间也竞争好激烈的样子..,0
天香斋是一家位于市中心的浙江菜馆。这里的菜品丰富多样，口味独特。尤其是他们的西湖醋鱼，鱼肉鲜嫩，配上浓郁的酸甜酱汁，让人垂涎欲滴。在这里用餐环境很安静，适合与家人朋友聚餐。唯一的缺点是价格较高，但是对于品质如此出色的菜品来说，是很值得的。,1
事实上这家店值四星但是店员态度这种我都不想评的东西今天实在是让我大开眼界了  骡马市地铁站附近 新店 下午一点去吃人都没有了我们三个人非要喊我们坐进门左边两排的位置  我看到有点窄每个人都背了书包不方便就说坐右边的三排座位的  店员居然不同意 说这个要六个人才可以坐  现在都一点了大哥 人都莫得了 反正之后店员服务我也真的各种不满意  新开打了六点八折  服务打了大于五折  其他味道啥子我都不想评价了,0
地处禾祥西路，靠近聚祥广场，公交车站开元街道站下就可以看到了。这里交通还是比较便利，不过开车过来就比较不好找停车位了。\\n店里分为两个区域，一边是茶座供客人进餐区，八至十桌的样。夏天买杯饮料可以在这吹吹空调歇歇脚。另一边为敞开式面包自选区，在选购面包时服务员还拿了一小杯新品的饮料给我试饮。\\n其实是为凯撒大帝来的，结果扑了空。服务员说没有了，作罢只能选择其他面包，这的面包都是当日做的，新鲜松软。味道以个人喜好选择。价目牌价格标示清晰，每款面包由什么材料制作也标示很清楚，方便选购。打包带走下午茶走起～,0
二七广场的皇城老妈已经如果五六次了，西安路的还没有去过。每次都是去混吃混喝，因为都是别人请的哈哈。不过不得不说它家的东西确实好，摆盘让人看着就觉得很有档次，量比较少，但是价位很高，应该说是少而精，服务还可以吧，服务员会一直站在旁边添汤或者要帮你剥虾之类的，也有个别的服务员总心不在焉的。最喜欢的是它家的冰沙，花生的芒果的都好吃，吃完火锅来一份冰冰凉凉的太爽了，不过一份七十多的价格也是够贵了，要是价位再低掉就好了。,0
桃花源是一家老字号浙江菜馆，始建于上个世纪80年代。这里的菜品一直以来都保持着高水准，特色菜品有糯米鸡和东坡肉。糯米鸡外焦里嫩，色香味俱佳，非常美味；东坡肉则肥而不腻，入口鲜香。桃花源的服务也十分周到，经常会送上一些小菜作为招待。价格适中，性价比很高。,1
某水果网推荐的店铺，慕名而去，总的来说没有失望。说说食物：新鲜有惊喜，樱花寿司蛮喜欢的，团购超划算，看清楚是超划算，双人餐3人吃完全没有问题哦。给大伙一个建议，直接点单再买优惠卷就好了，多尝试他们家特别的东西，太正常的东西不需要吃。 说说环境：简单干净，跟高大上捱不着边，这个不起眼的小门面确实能让食客舒服的呆着。 说说服务：热情热情热情，3小师傅一排站着做寿司，服务员热情得让人•••有点受不了，呵呵。其实我想说，通过细节感受到一份认真和执着。食物没有那么的惊艳，但我确实对这家店因为有所期待所以希望再来！,0
最近光顾了这家餐厅，他们的安徽菜非常好吃！红烧肉鲜香入味，肥瘦相间，肉质酥烂。糯米鸡炖得香喷喷的，口感滑嫩，真是一绝。服务员态度也很好，给人宾至如归的感觉。下次还会再来品尝其他菜品！,1
昨晚去尝试了这家餐厅的安徽菜，口味真的太正宗了！他们的糯米鸭外酥里嫩，味道鲜美，鸭肉入味。红烧豆腐也很不错，嫩滑可口，豆香扑鼻。服务员热情有礼，优质的服务加上美味的菜品，让我非常满意。,1
他们家应该是我吃过所以的串串。。算是最好吃，口感最好的一家咯、、、第一次来吃是闺蜜带我来的。。拿号排队，还是蛮大的一家店，全部爆满。。在建设路支巷那边的一个巷子里面。。学校旁边的小吃就是多呀。。每次过去都好多好多想吃的、好吃的。昨天还是跟同事一起去的，五个人一起的。还好昨天过去的时候没有排队，差不多8:30的样子。。超级爱吃他们家的牛肉。。很嫩，超级有口感。。大口吃肉 大口喝酒的感觉真的很不错哦、、特别的推荐。。人均下来可能50闷左右。。很不错的。。,0
平时不太会吃麻辣烫，这次在西宫附近上课，需要解决晚餐。在门口的开封菜和张亮麻辣烫中纠结了一会儿就选了麻辣烫。第一次吃称分量的麻辣烫，选的时候尽可能的选了些轻的食材。那些浸在水里的食材水分太多了，不实惠。这边是28.8一斤，称下来是17块，还送饮料，感觉还是比较实惠的。蔬菜感觉很新鲜，而且洗的蛮干净的，汤的味道很鲜香，口味可以自己去选，选择蛮多的，和火锅店的蘸料一样。但是这家的辣我觉得放再多也不辣呢，不是很过瘾。wifi很快很给力，生意很好。,0
他们家的辣椒酱非常辣，特别适合喜欢挑战口味的人。,1
这家餐厅的意大利薄饼非常好吃！面皮酥脆，配料新鲜丰富。而且他们的意式咖啡也非常地道。餐厅的装修简约时尚，让人感觉很舒服。服务员态度亲切，价格也比较亲民。强烈推荐给喜欢意式美食的朋友们！,1
还好吧 两间店 一间是炭火烤的一间是石板煎（？）的……走错了 本来要去炭火烤的那间店 结果去了另一间 点了两份烤肉 一个石锅拌饭 一个大酱汤 我是个韩料爱好者 哪里真心没有远景路的正宗 大酱汤有浓浓的豆瓣酱味啊 味道连汉拿山也比不上 就是价格稍微便宜一点咯 会帮你烤肉 但是牛肋条帮我烤焦了硬得没法吃 猪五花还好 韩料的餐前小菜也只是上了4碟 韩料标准至少有10碟的好吗 不说了我还是去远景路吧 总体一般 服务也一般 服务员挺温柔的就是老是爱聚在一起看电视 要叫好多声才应 可能我去到的时候是一点多 没什么顾客比较松懈咯 还是觉得一般,0
这里的牛腩是炖得十分入味的，肉质鲜嫩，配上米饭简直是绝配。,1
这家小吃店在大行宫地铁站附近，也就是图一所示位置。店面看着不大，进去还是有点大的，进门无人招呼，自己走到选菜的冰柜处找了半天发现装菜的篮子放在不显眼的位置，每个菜一元一串不分蔬菜或者荤菜。有的荤菜很小，一块钱有点不值，蘸料分为油碟和干的花生＋辣椒，4元一份，以为是免费的，结账的时候才说要钱，应该在调料区放置一个提示牌，告诉吃货调料是要钱的。选好菜入座，10分钟无人问我，最后还是自己叫服务员给我加热一下。菜里有一根头发。不知道下菜的时候服务员是否发现？,0
一去到给人感觉还可以，可能是刚搞完卫生的原因，地面是湿的，东西不算平易，大多都是30块左右，份量一般吧，麻油是自己定制的，一次性的，油锅就不知道了！我们这次点了个九宫格，传闻说必试的，48元一份，锅底全部一样价格，还不如点个鸳鸯锅底，开头还不错，煮到中间段微辣已升级为中辣了……下班段时间……变成苦的了，这个火锅真不易久吃呀！！茶位6元一份，调味料已全包了！没有停车票供应！这次一共消费243元…两个人……有的还在锅底没吃呢…太苦了……反正人均100吧！,0
去了厦门，自然少不了要品尝下美食，这天刚好在火车站附近，搜到了比较热门的咏蛙田鸡，去吃的时间比较早，自然人也少，一般到饭点肯定需要排队的。问了服务员现在已经没有2人套餐了，估计当时是打知名度吧，点了一份干锅田鸡，因为在宁波，这样的做法比较少见，所以打算尝试下。水果跟小食可以自助吃，个人觉得爆米花味道比较好，是现做的。等了大概10分钟左右 菜上来了，没怎么看到田鸡，上面满满的铺了土豆片，藕片，撩了下，才在下面看到田鸡，味道倒还可以，微辣能接受，只是干锅太干了，一边狂饮水，一边吃，吃到最后都没吃完，性价比也就一般吧,0
这里的墨西哥玉米饼口感独特，味道鲜美。,1
这里的法式焦糖奶油蛋糕非常赞，口感丝滑细腻，甜中带点咸香。,1
今天有幸来参加了大众点评的霸王餐会员活动，活动地点是锦州非常有名的老白清真烧烤，又名老白烧烤。老白烧烤位于上海路路北，市医院斜对面，挨着天兴新大陆小区。今天很高兴认识了好多点评网的VIP会员，这次聚会活动真的太给力了，烧烤店的老板亲自讲解，几个新的菜式非常不错，尤其是鱼和大虾，棒棒哒，希望可以保留。老白烧烤还是已烧烤为主，羊肉串有肥的瘦的之分，味道非常不错，羊排和羊腿也是他们家的特色，尤其是羊排，看着都特别有食欲，味道就更不用说了，豆角和地瓜还好，没什么特别的，干豆腐卷里面有香菜和大葱，味道一般，特别要提的是他们家的腰子，七分熟还能看见血，非常的新鲜，老板还给讲解了怎样分辨是否是新鲜的食材，真心不错，推荐小伙伴去品尝，一定不会失望的。,0
作为川菜的忠实粉丝，我对这家餐厅的期待很高。幸运的是，他们没有让我失望。菜品的味道地道，而且价格实惠。特别推荐他们的招牌水煮鱼和麻辣香锅。,1
之前团了2张9.9的自助餐，一直没来得及去吃，这次总算找到时间去吃了。9.9吃一顿自助串串，那是相当的划算，不过现在涨价了。\\n环境：那是相当的不错，秒杀很多串串店，店里一直放着邓丽君的歌，墙上也有很多邓丽君的画，一种怀旧的感觉？\\n菜品：有签签的，也有碗装的。有几种菜很喜欢，牛肉，拱嘴，卤肥肠，还有鹌鹑蛋做的皮蛋，居然这个也能拿来当火锅吃，确实有点新意。\\n服务：因为店里的客人一直不是很多，所以服务还是跟得上，要个什么，很快就拿来了。\\n最后说一点，这里吃饭要另外收钱，两块一个人。不过老板最后没收我们这饭钱。,0
幸运的抽中霸王餐 更幸运的是这家台湾老板非常用心 不仅有的吃有的喝还有的拿 送了一本台湾美食书和卤肉酱 并且请来了书的作者来和我们分享台湾美食菜系视频 并且请来了研发中心大厨现场演示三杯鸡做法 大厨非常帅！接下来说说菜品味道 虽然说是吃人嘴短但是实话实说这家的味道真的很好 因为我去年也曾去台湾环岛游 体验过闽南菜客家菜等菜系 这家真的不输当地味儿 而且食材非常新鲜 我们总共品尝了23到菜 真是撑到不行 我最喜欢金奖菠萝虾 蘸着百香果酱料吃 味蕾的顶级享受啊 甜品推荐年轮蛋糕 吃完分泌超多多巴胺哦 女生最爱 希望大家都去品尝品尝 非常完美的一次体验✲ﾟ｡.(✿╹◡╹)ﾉ☆.｡₀:*ﾟ✲ﾟ*:₀｡,0
尝试了这家餐厅的特色菜，味道鲜美可口，服务态度也很好，一次完美的用餐体验,1
这家小店的招牌菜臭鳜鱼绝对是安徽菜的代表之一。鳜鱼鲜嫩入味，而且搭配的配料非常丰富，口感十分醇厚。而他们的酥炸黄鱼也别有一番风味，外酥里嫩，香气四溢。,1
本店在保定火车站候车室内，在保定这种城市，舍得在火车站吃饭的人不多，所以这个店也是一样人流稀少。店里除了各种面条，还有很多种小菜，类似卤蛋，花生米，酱鸡骨架之类。除此之外还提供盖饭，还有麻辣烫。\\n只要了招牌牛肉面，速度还行，味道不错，不是兰州牛肉面的类型，而是南方牛肉面。面的口感可以，汤头稍有点咸，量不大，总体来说还行，比大城市火车站附近的食物好吃。\\n服务差点意思，点餐后拿号牌在座位上等，服务员会送开，但问题是只送面和勺子，不送筷子，还要自己去拿，很是奇怪。\\n空调太冷，坐了一会浑身冰凉。,0
这家GreekCuisine餐厅的希腊烤肉串真是太美味了！肉质鲜嫩多汁，配上他们独特的蘸酱，简直是口感绝佳。我还点了海鲜海鲜汤，大块的海鲜搭配浓郁的汤汁，十分美味。推荐给大家！,1
听说这家餐厅环境超棒！就兴奋的来临 可能是周末的原因 人很多 坐在了靠窗的位置 感觉还不错。只是少了些许的高大上 因为有些嘈杂 人在少些可能立刻就会高大上起来。再说说味道吧 在意料之中 一般餐厅的味道 只是品种丰富一些 拿菜的时候有些费劲要绕很久才能绕到自己的座位上（因为我们坐的是不可以旋转的那部分）坐在旋转部分可能会好一些。服务员服务还好 由于人太多了 实在服务不过来 而且又是自助的形式 需要服务员出场的时候很少。买的餐厅的票还可以去中央电视塔最顶端看全北京城 然后在去太平洋海底世界看海洋生物。还不错。,0
超级火爆的馆子，刚开始被老板拉到隔壁，说也是他家的东西，有点含糊，还是坚持在店里吃，人很多，排风不好，熏得辣眼睛，也吵的听不见说话，都是二十三十多岁的年轻人聚会多，餐桌很久没人收拾，地上很脏乱，但比几年前装修之前，条件算提高了不少！老板伙计可能因为忙不过来，加上很吵，感觉脾气都很火爆，刚坐下就告知没有发票，点餐完了要求没人交一百元的餐费，多退少补，让人觉得很别扭！下面说吃的\\n  总体偏咸，一盘肉，半盘葱头，而且是比较便宜的白葱头，不知道是不是口味需要，其实紫葱头营养更好滴！\\n   牛，羊肉都可圈可点，肥瘦适中，味道好，\\n    板筋，我个人不好这口，不评价\\n    金针菇，口感好！\\n    鸡脆骨，超级好吃，口感刚刚好，香极了\\n     烤三样，有腰子和肝，另外一个没吃出来，也不错\\n   鱿鱼一般，可能个人还是喜欢传统的烤肉\\n   冰梨山楂爽，很甜很酸很糯很凉，很开胃\\n   拍黄瓜，解腻，其实也不觉得腻\\n   炸窝头臭豆腐！太太太好吃了，窝头炸的很透，超级催，抹上臭豆腐太销魂了，果断再要一份！\\n  烤面条，咸了！沁上肉汁也很好吃\\n  相比之下，小烧饼就太逊色了，不酥不香\\n   酸菜是必点，沁肉汤，太香了！\\n总而言之，追求环境服务就不要来了，为吃！必到！还会再来！希望别再不开发票了，挺大的买卖，掉价了！！！,0
今天下雨，人不多，人少服务就是好一些啊！带着公婆和爹妈一起吃顿家常饭，那个啥啥得莫利炖鱼挺好吃啊，一点没有鱼腥味，而且菜和鱼也入味，还有那个粘卷子，卷子不错，就是我不吃肥肉，素油麻豆腐，炒制时间有点短，味道没发挥出来，芥末敦还是老味道，宫保鸡丁比原来少了。。。大拌菜就是杂货拌菜，双味丸子\\n也和以前一样，没有肉肉 。。。吃的就是个味道，还有什么菜忘了，褡裢火烧也吃了。今天吃饭忘拿手机了，没拍照就这样吧。。。,0
色香味俱佳的西班牙菜，每一道都充满了独特的风味。,1
这家星巴克的位置很好 位于地铁南桂路站的出口附近 顺联国际奥特莱斯的一楼旁边 城市广场公交车站也在附近 晚上的客人很多 下午去就没什么人 和一般的星巴克一样外面也有几张桌子 但是门口下午会晒得很厉害 昨天去的时候店里没几个人 用了星享卡的买一送一 点了冰的法式香草拿铁 叫收银的店员少冰 结果做出来还是放了二十来块冰 要是这也叫少冰的话 多的是不是要放满一杯冰块啊-_-# 热的那杯拿铁还不错 就是打包的时候封口不好 回到家漏出来了不少 总之感觉这家的服务态度一般般 速度更是一般 还是沃尔玛和万科广场的店比较好〜,0
这家餐厅服务很热情，菜品非常美味，特别是他们的汉堡。肉香扑鼻，口感丰富，让人回味无穷。,1
来这里应该是吃汉堡，但我只想吃个沙拉。本来想要那个蓝莓沙拉的，但服务生说会甜，又不想吃甜的。。。也不知道到底甜不甜。。后来点的凯撒沙拉汉堡。其实就是面包裹着凯撒沙拉，还有一块牛肉。沙拉不错，培根煎的很香脆，就是酱料有点多了，牛肉很好，但是这样配在一起还是觉得腻了。来这里还是要吃汉堡嘛。汉堡的面包很好吃，上面那层烤的脆脆的，下面那层就有点干了，不太容易入口。 而且整体有点咸了，也许是最近都吃的很清淡的原因吧。\\n下次来要尝一下招牌大汉堡！\\n服务生服务很好，态度很棒。整体感觉不错。,0
         雨滴广场据单位比较近，看见团购60多代一百，之前就很想尝试下，这次果断团了张，进店环境不错，挺大的，开放式的厨房，跟自助的形式试的，挺新鲜，进店拿个小桶，喜欢吃哪个就把菜前面对应的小牌放进桶里，调好后服务员指引你到作为，选的烤脆骨板筋一个牌是五串，小串类的应该都是这样，开始不知道，服务员热情的提醒了，两个人点多了，价位相对环境挺便宜的，还有代金券，蜜汁梅肉很喜欢，大山羊肉串细嚼很香，土豆丝没有味道差评，酱骨确实不错，花蛤挺肥就是有点沙子，泡馍确实肉很少，肉夹馍忘记选了,0
第一次碰到小夭带队，去到了这家在西湖附近的“千里走单骑”音乐餐厅。店面其实不太起眼，内部环境也相对偏暗。可是他们家有一个舞台，晚上还有歌手助唱，感觉不错，就是舞台上的灯光真心不好，各种光线差的节奏。\\n至于菜品方面，真心喜欢他们家的蟹黄豆腐，太好吃了，还有农家猪手和千里蒸虾，都是做的非常好的菜品，至于其他的嘛！当然刺身拼盘是真心显贵，但几人分一分很快就吃完了呢！量太少了，有木有！不知道是几人份的说。\\n当晚的试吃活动统共只上了十一道菜，是有史以来除了单人品鉴外，印象中上菜数量最少的一次，而菜单价也仅有760元，这个餐标对单人而言算中等，但对于九人的小团而言算是非常的“实惠”，还很平民的出现了蛋炒饭。好吧！\\n据说当晚原本安排的是他们家的新品试吃，可是据团里一些来这边吃过的朋友们而言，居然没有一道是新品菜。好吧！对第一次来这家店的我而言，也许每一道都算是新品吧！只能这样安慰的想了。,0
吃完杭州的不到一个星期，乘着味蕾还没有休息，赶紧来吃上海的，对比一下味道。总体来说，还算不错，但是肯定是杭州的比较好吃。\\n中午也要排队，建议十一点就现在点评上取号，这样过号的话也只要三桌而已，也算是投机了。装修的还算古典，门口有小番茄和薄荷糖畅吃，但是上海阿姨们啊，你们好歹矜持一点儿啊…\\n菜量呢说实话比杭州的要大，但是真的没有杭州好吃，牛仔骨年糕里的年糕一点都吃软糯！弄堂鸭儿太过肥腻！服务员的职业素质还是很好的，一路进门都会问你几号桌，几个人，吃饭过程中叫人也不会出现没人理睬的局面。,0
这家餐厅的西班牙奶油面包简直是绝品！,1
参观了这家土耳其餐厅，品尝了他们的奶酪板，味道醇厚，口感丰满。绝对是一道令人难以忘怀的美味。,1
两年前在北京吃过一次，念念不忘，开到南京立马去怀念一把，却有些失望，菜品整体味道没有北京好，不知道为什么偏咸了，调味也没有北京那样恰到好处，幸好之前点评团立减时候团了50买100的券，不然原价吃真不值了\\n\\n【芝麻菠菜】评价最高居然是这样一个菜，因为大部分菜都油炸过，这个非常清爽，芝麻酱里调了淡淡的芥末味，很特别\\n\\n【那家自制豆腐】其实是鸡蛋，口味还不错，外酥里嫩\\n\\n【酥羊腩】很软烂，也没什么膻味\\n\\n【酱爆猪肝】调味不错，但是猪肝味还是很重，没有台北吃的欣叶嫩\\n\\n【世宁土豆泥】好像只有这个味道和北京一模一样\\n\\n【松仁芋头】喜欢吃芋头可以试试，还不错\\n\\n【干酪鱼】就是布丁\\n\\n【酥皮虾】和北京吃的差一点，但是还行\\n\\n【炸脆肠】一开始都以为是炸大肠，吃了菜知道是炸香肠卷\\n\\n【桃仁剔炒鸡】鸡肉嫩的，调味参考宫保\\n\\n【米酒奶酪】酒酿味的老酸奶~还蛮好吃的\\n\\n【炸酱面】很咸很咸很咸，不推荐\\n\\n,0
早就听说过这家，晚上跑去吃了一下，感觉没评价里说的那么好吃，总体感觉口味很淡，点了好几个菜都是很淡的，连饼都不是很好吃，觉得还有很大空间提高，而且晚上去人还比较多，等了有点时间才上菜，环境算的上可以泼没很多特色，服务人员还蛮热情就是，当晚点了芋头堡～粉丝～招牌鱼～豆角～腰花～饼都没一个觉得非常好的，感觉很一般！当然个人口味不同我只写我真是品尝出来的味道～店门口有停车位，但不是很多。地址就在江边这条路上一直到五路车站旁边，菜价也一般，对这家影响不是特别好吃，可能不会再去了！当地人口味都是爱吃辣，而且重可这家都是淡淡的，时间还等了不少，大老远跑去吃的呢！希望店家能改进改进！,0
真的很喜欢聚福林。服务很不错。这次开车过去没车位了停在路边。服务人员说留个电话两点前如果有车位会打电话来提醒调车。\\n我们二十多个人。订了最大的桌。点了六个凉菜。23个热菜。三份水饺。一共花了1468。个人感觉很实惠，好几个菜打包带回来了。\\n说一下印象深刻的好吃的推荐菜。\\n「菠萝虾仁」孩子老人都能吃。酸甜口。比较受欢迎。\\n「茶树菇炒牛肚」茶树菇很好吃。很有嚼劲。牛肚也不错。\\n「干煸鱿鱼头」微辣，但没有看到鱿鱼头啊。都是鱿鱼须／脚。依然好吃。应该是炸过后又炒的。\\n「木瓜百合」木瓜都去了皮，好凉啊。木瓜很甜。\\n「酸汤鱼片」超级好喝的汤啊！鱼也不错很嫩，鱼汤很棒！酸酸的!还有金针菇。很好！大力推荐！\\n「茶香鸡翅」鸡翅很入味。烤的皮微酥，推荐。\\n「海鲜疙瘩汤」太逊色了。颜色都不是白色的！有股糊了的味道！失望！除了颜色过深，微糊之外，海鲜还是有的。比如鱿鱼、虾皮。这个不推荐。\\n「粉蒸肉」很好！老人也可以吃。味道很好！推荐！\\n「3斤的海参斑泡饼」这是我最喜欢的一道菜，可这次汤没以前醇厚。有点淡。颜色也不好，像是放多了水。鱼肉还不错。泡饼这次一般。没以前好吃。\\n再说一下缺点，WIFI信号不好，连不上网。但这样大家可以专心吃饭了。\\n聚福林还是很适合宴请的。经济实惠，味道不错！,0
煎饼屋，自然是以煎饼为主，不过也附带着家常炒菜，位置很好找，就在海泉湾再往西一点，附近吃的挺多，和同学来这里吃过两次，整体都是比较满意的，生意不错，下午饭店的时候几乎都能坐满，两个人要上三个菜足够，京酱肉丝，土豆丝，泡菜肉丝这些都比较适合卷煎饼，煎饼口感不错，两个人一份够吃，炒菜比较常规，粥还不错，虽然感觉很家常，但和煎饼很配，平日里吃饭聚会比较推荐！价钱适中，环境也算干净整洁，喜欢吃煎饼的可以来试试。,0
这家GreekCuisine餐厅真是太棒了！他们的烤羊肉串太美味了，肉质嫩滑，调料恰到好处。我还点了他们的橄榄沙拉，新鲜的橄榄搭配上香浓的橄榄油，简直是给味蕾带来了一场盛宴。推荐给大家！,1
【香辣人间】是一家创意与口味并存的泰国餐厅。他们的泰式鸡肉卷和辣椒炒蛤蜊独具一格，吃起来既辣劲十足又不失风味。这里的装潢别致，音乐悠扬，给人一种身临其境的感觉。,1
以前是化工大学大专的食堂，今年装修之后承包给外面了，服务员有的还行，有的态度很差，有的时候忘了刷卡，也是我太正直，还得顾客提醒她们收钱……有的时候也有多刷的情况。老板是女的，感觉人不太好，拿着装菜的盆扔在操作台上，不管还有顾客等着取饭，还和炒菜的厨师说着说那，还用手对饭指指点点的……\\n\\n现在不收现金了只能办卡，学生是校园卡，普通人是他们的卡，貌似校园卡更亏，还要加百分之二十的管理费。\\n\\n菜品方面，一进门收银台卖饮料，往里走第一家卖肉饼的，半份六块多，一份十二十三，送棒碴粥。旁边是馄饨，不好吃，肉馅感觉有点变质。再往里面是面条，炸酱面岐山臊子面什么都有，价格比较坑爹，十八块钱的牛肉面里面就是手擀面和四五块小的可怜的牛肉。再往里面是炒饭炒饼各种面食，转角是叉烧饭鸡排饭类似吉野家那种，学生吃的比较多。之后是各种份饭，套餐有十二十六十八的，几荤几素带汤，还有两菜一饭的，都是盛时抖一抖，还有小碗蒸菜，小碗大锅菜，最里面的窗口只有师生可以买，相对便宜一点的，但每天都是豆芽白菜之类的，也真是苦了这帮学生了。最里面是铁板饭石锅饭砂锅面麻辣香锅和麻辣烫，感觉都不咋地。\\n\\n环境还是很好的，也就是硬件设施不错，服务实在坑爹。,0
同事说这是当地人给她推荐的超级好吃的甜皮鸭，比刘纪娘的好吃。她觉得刘的鸭子水夸夸的，没有这家的酥脆。同事先买了一只来尝咯一下鲜，感觉味道真心不错呐。于是就一群的瞬间一人买一只，把本来堆满鸭子山的店买空咯。店里有团购，一只鸭子买下来大概55左右。特别推荐他家的藤椒抓抓翅膀系列。吃完嘴巴都把的找不到北咯，但是就是很香很好吃。推荐给大家哦。乐山人做生意貌似就是脾气大，各种态度不耐烦。搞不懂，去一家被卖家桑一顿，去一家又被桑一顿。太歪了，乐山人。,0
男朋友回来决定奢侈一把，这里的价位真心很高，提前团购了代金券，还是比较合适，想定在靠窗的位置，不过就只有四桌，不接受预定，到那人不算很多，但靠窗的已经满了，只能坐在大厅了，有些遗憾，点了大众几个招牌推荐菜，寿司点了情人的眼泪和秋天的童话，个人比较喜欢秋天的童话，情人的眼泪芥末放的有些多有点呛鼻，刺身类点了最普通的三文鱼刺身，我对这个吃不习惯，男朋友感觉还可以接受，听朋友推荐点了一份牛肉饭，味道确实很不错，莫吉托不推荐点，太甜了，不是特别的好喝，另外一杯忘记叫什么思慕雪了，也是他们的推荐，上面是奥利奥饼干和奶油，很好喝，最后要说一下他家的卫生间，很先进，进门按手掌印自动开门，出来踩脚印，从卫生间出来正好看见一个包桌空着的靠近窗户，感觉拍了几张夜景，很漂亮,0
